./train/1.jpg,419.50003200000003,150.000128,484.499968,200.0,0
./train/10.jpg,361.50016,202.999808,532.499968,306.9998080000001,0
./train/10.jpg,179.500032,284.499968,268.499968,353.50016000000005,0
./train/10.jpg,128.99993600000002,333.499904,157.000192,372.499968,0
./train/100.jpg,259.999744,74.500096,309.999616,105.50016000000001,0
./train/100.jpg,349.499904,18.500096,394.500096,35.50003200000001,0
./train/100.jpg,483.999744,64.999936,537.999872,104.999936,0
./train/101.jpg,281.50016,32.500223999999996,336.500224,61.500416,0
./train/101.jpg,424.99993600000005,48.0,479.00006399999995,78.000128,0
./train/102.jpg,298.99980800000003,476.49996799999997,364.99968,495.499776,0
./train/102.jpg,329.99987200000004,493.00019199999997,381.999616,519.0000640000002,0
./train/103.jpg,282.99980800000003,405.499904,436.99967999999996,436.49996799999997,0
./train/103.jpg,424.0,402.99980800000003,539.9997440000001,422.99955199999994,0
./train/104.jpg,42.999808,399.499776,124.99968,420.499968,0
./train/104.jpg,160.0,400.0,288.0,419.999744,0
./train/104.jpg,278.00012799999996,397.499904,376.0,416.4997120000001,0
./train/104.jpg,403.500032,396.499968,530.500096,421.499904,0
./train/104.jpg,494.000128,392.999936,529.999872,412.99967999999996,0
./train/105.jpg,249.999872,387.999744,376.0,411.999744,0
./train/105.jpg,24.999935999999998,389.499904,72.999936,406.49984,0
./train/106.jpg,345.50016,378.99980800000003,398.500352,400.999936,0
./train/106.jpg,106.500096,380.000256,175.50028799999998,398.000128,0
./train/106.jpg,309.00019199999997,307.999744,331.0003200000001,327.9994880000001,0
./train/107.jpg,241.50016000000002,274.99980800000003,284.499968,298.99980800000003,0
./train/107.jpg,301.00019199999997,282.99980800000003,341.00019199999997,295.00006399999995,0
./train/107.jpg,326.00012799999996,400.0,368.0,425.999872,0
./train/107.jpg,325.499904,496.99993600000005,380.499968,511.00006399999995,0
./train/107.jpg,115.500032,464.500224,154.50009599999998,483.500032,0
./train/107.jpg,33.50016,310.49984,98.500096,345.499648,0
./train/107.jpg,333.00019199999997,250.50009599999998,365.00019199999997,295.500288,0
./train/107.jpg,385.50016,232.999936,408.500224,272.999936,0
./train/107.jpg,359.499776,241.999872,392.499712,289.99987200000004,0
./train/108.jpg,55.000064,377.50016,79.00006400000002,392.500224,0
./train/108.jpg,317.00019199999997,397.499904,383.000064,418.500096,0
./train/108.jpg,485.00019199999997,419.50003200000003,539.00032,450.500096,0
